Row,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+
2021/07/14,0,0,0.119048534552053,0.178486744411303,0.327236073804305,0.222048276379803,0.105326954098439,0.0285014840326872,0.0193519327214102
2021/07/15,0,0,0.119048534552053,0.178486744411303,0.327236073804305,0.222048276379803,0.105326954098439,0.0285014840326872,0.0193519327214102
2021/07/16,0,0,0.119048534552053,0.178486744411303,0.327236073804305,0.222048276379803,0.105326954098439,0.0285014840326872,0.0193519327214102
2021/07/17,0,0,0.119048534552053,0.178486744411303,0.327236073804305,0.222048276379803,0.105326954098439,0.0285014840326872,0.0193519327214102
2021/07/18,0,0,0.119048534552053,0.178486744411303,0.327236073804305,0.222048276379803,0.105326954098439,0.0285014840326872,0.0193519327214102
2021/07/19,0,0,0.119048534552053,0.178486744411303,0.327236073804305,0.222048276379803,0.105326954098439,0.0285014840326872,0.0193519327214102
2021/07/20,0,0,0.591522814588706,0.11536629651071,0.155218146413347,0.113590074206621,0.0120414715014999,0.00598389558444292,0.00627730119467396
2021/07/21,0,0,0.591522814588706,0.11536629651071,0.155218146413347,0.113590074206621,0.0120414715014999,0.00598389558444292,0.00627730119467396
2021/07/22,0,0,0.591522814588706,0.11536629651071,0.155218146413347,0.113590074206621,0.0120414715014999,0.00598389558444292,0.00627730119467396
2021/07/23,0,0,0.591522814588706,0.11536629651071,0.155218146413347,0.113590074206621,0.0120414715014999,0.00598389558444292,0.00627730119467396
2021/07/24,0,0,0.591522814588706,0.11536629651071,0.155218146413347,0.113590074206621,0.0120414715014999,0.00598389558444292,0.00627730119467396
2021/07/25,0,0,0.591522814588706,0.11536629651071,0.155218146413347,0.113590074206621,0.0120414715014999,0.00598389558444292,0.00627730119467396
2021/07/26,0,0,0.591522814588706,0.11536629651071,0.155218146413347,0.113590074206621,0.0120414715014999,0.00598389558444292,0.00627730119467396
2021/07/27,0,0,0.139008906458151,0.105245629353006,0.155604803253036,0.548951401414053,0.0402050672055309,0.00919413845564528,0.00179005386057663
2021/07/28,0,0,0.139008906458151,0.105245629353006,0.155604803253036,0.548951401414053,0.0402050672055309,0.00919413845564528,0.00179005386057663
2021/07/29,0,0,0.139008906458151,0.105245629353006,0.155604803253036,0.548951401414053,0.0402050672055309,0.00919413845564528,0.00179005386057663
2021/07/30,0,0,0.139008906458151,0.105245629353006,0.155604803253036,0.548951401414053,0.0402050672055309,0.00919413845564528,0.00179005386057663
2021/07/31,0,0,0.139008906458151,0.105245629353006,0.155604803253036,0.548951401414053,0.0402050672055309,0.00919413845564528,0.00179005386057663
2021/08/01,0,0,0.139008906458151,0.105245629353006,0.155604803253036,0.548951401414053,0.0402050672055309,0.00919413845564528,0.00179005386057663
2021/08/02,0,0,0.139008906458151,0.105245629353006,0.155604803253036,0.548951401414053,0.0402050672055309,0.00919413845564528,0.00179005386057663
2021/08/03,0,0,0.150170844342049,0.129804121717968,0.177452646293795,0.479451193724024,0.0440191498709017,0.0132022604335982,0.00589978361766396
2021/08/04,0,0,0.150170844342049,0.129804121717968,0.177452646293795,0.479451193724024,0.0440191498709017,0.0132022604335982,0.00589978361766396
2021/08/05,0,0,0.150170844342049,0.129804121717968,0.177452646293795,0.479451193724024,0.0440191498709017,0.0132022604335982,0.00589978361766396
2021/08/06,0,0,0.150170844342049,0.129804121717968,0.177452646293795,0.479451193724024,0.0440191498709017,0.0132022604335982,0.00589978361766396
2021/08/07,0,0,0.150170844342049,0.129804121717968,0.177452646293795,0.479451193724024,0.0440191498709017,0.0132022604335982,0.00589978361766396
2021/08/08,0,0,0.150170844342049,0.129804121717968,0.177452646293795,0.479451193724024,0.0440191498709017,0.0132022604335982,0.00589978361766396
2021/08/09,0,0,0.150170844342049,0.129804121717968,0.177452646293795,0.479451193724024,0.0440191498709017,0.0132022604335982,0.00589978361766396
2021/08/10,0,0,0.176386507363279,0.092601296775154,0.121266671445033,0.448663803322435,0.12514817530724,0.027745998577517,0.00818754720934207
2021/08/11,0,0,0.176386507363279,0.092601296775154,0.121266671445033,0.448663803322435,0.12514817530724,0.027745998577517,0.00818754720934207
2021/08/12,0,0,0.176386507363279,0.092601296775154,0.121266671445033,0.448663803322435,0.12514817530724,0.027745998577517,0.00818754720934207
2021/08/13,0,0,0.176386507363279,0.092601296775154,0.121266671445033,0.448663803322435,0.12514817530724,0.027745998577517,0.00818754720934207
2021/08/14,0,0,0.176386507363279,0.092601296775154,0.121266671445033,0.448663803322435,0.12514817530724,0.027745998577517,0.00818754720934207
2021/08/15,0,0,0.176386507363279,0.092601296775154,0.121266671445033,0.448663803322435,0.12514817530724,0.027745998577517,0.00818754720934207
2021/08/16,0,0,0.176386507363279,0.092601296775154,0.121266671445033,0.448663803322435,0.12514817530724,0.027745998577517,0.00818754720934207
2021/08/17,0,0.0043343496857859,0.0804676999709397,0.0678335800428639,0.105067326728178,0.703144297831378,0.0291278061317156,0.00703008645428457,0.00299485315485488
2021/08/18,0,0.0043343496857859,0.0804676999709397,0.0678335800428639,0.105067326728178,0.703144297831378,0.0291278061317156,0.00703008645428457,0.00299485315485488
2021/08/19,0,0.0043343496857859,0.0804676999709397,0.0678335800428639,0.105067326728178,0.703144297831378,0.0291278061317156,0.00703008645428457,0.00299485315485488
2021/08/20,0,0.0043343496857859,0.0804676999709397,0.0678335800428639,0.105067326728178,0.703144297831378,0.0291278061317156,0.00703008645428457,0.00299485315485488
